Ben Cabango,DEF,12,6.62124,Wales,ok,490000.0,-10000.0,"[None, None, None, None, None]",0,0,6.9,-202
Bruno Petkovic,ATT,12,7.065758,Croatia,ok,700000.0,-10000.0,"[2, None, None, None, None]",0,0,7.07,-3
Cheikhou Kouyaté,MID,12,6.60858,Senegal,doubt,1550000.0,-30000.0,"['doubt', 6, None, None, None]",0,0,6.82,-155
Cyle Larin,ATT,12,7.126259999999999,Canada,ok,850000.0,-20000.0,"[2, 2, None, None, None]",0.7,0,6.6,-119
Daniel-Kofi Kyereh,MID,12,6.486654000000001,Ghana,ok,600000.0,0.0,"[2, 0, None, None, None]",0,0,6.87,-279
Dani Alves,DEF,12,8.149188,Brazil,ok,1620000.0,-30000.0,"[None, None, None, None, None]",0,0,7.31,574
DeAndre Yedlin,DEF,12,6.631326,US,ok,500000.0,-10000.0,"[None, 2, None, None, None]",0,0,6.63,1
Ethan Ampadu,DEF,12,6.62124,Wales,ok,880000.0,0.0,"[2, 2, None, None, None]",0,0,6.9,-202
Muslera,GK,12,7.622876000000001,Uruguay,ok,2550000.0,-80000.0,"[None, None, None, None, None]",0,0,7.22,279
N'Koudou,ATT,12,6.010508,Cameroon,ok,650000.0,-10000.0,"[0, 0, None, None, None]",0,0,6.79,-574
Seferović,ATT,12,6.772416,Switzerland,ok,1600000.0,-30000.0,"[0, 2, None, None, None]",0,0,6.72,39
Hee Chan Hwang,ATT,12,6.30604,South Korea,injured,820000.0,-40000.0,"['injured', 'doubt', None, None, None]",0,0,6.70,-294
Hidemasa Morita,MID,12,6.459904000000001,Japan,ok,770000.0,0.0,"[2, None, None, None, None]",0,0,6.82,-264
Hiroki Ito,DEF,12,6.4977920000000005,Japan,ok,530000.0,-10000.0,"[2, None, None, None, None]",0,0,6.86,-264
Hiroki Sakai,DEF,12,6.5830400000000004,Japan,ok,670000.0,-20000.0,"['doubt', 2, None, None, None]",0,0,6.95,-264
Irvine,MID,12,6.728400000000001,Australia,ok,1080000.0,50000.0,"[6, 2, None, None, None]",0,0,7.00,-194
Jackson Porozo,DEF,12,7.186069999999999,Ecuador,ok,550000.0,0.0,"[2, None, None, None, None]",0,0,6.97,155
Jae Sung Lee,MID,12,6.597812,South Korea,ok,1280000.0,-10000.0,"[None, 2, None, None, None]",0,0.1,6.91,-294
Jakub Kaminski,ATT,12,6.374592,Poland,ok,670000.0,10000.0,"[2, 2, None, None, None]",0,0,6.72,-257
Joe Scally,DEF,12,6.631326,US,ok,480000.0,-10000.0,"[None, None, None, None, None]",0,0,6.63,1
Jonas Omlin,GK,12,7.266238,Switzerland,ok,730000.0,-10000.0,"[None, None, None, None, None]",0,0,7.21,39
Jordan Ayew,ATT,12,6.694378,Ghana,ok,1110000.0,10000.0,"[6, 2, None, None, None]",0.2,0.1,6.79,-279
Josh Sargent,ATT,12,6.911382,US,ok,800000.0,-10000.0,"[2, 2, None, None, None]",0,0,6.91,1
Kamal Miller,DEF,12,6.716256,Canada,ok,840000.0,0.0,"[2, 6, None, None, None]",0,0,6.88,-119
Glik,DEF,12,6.59277,Poland,ok,1750000.0,50000.0,"[2, 6, None, None, None]",0,0,6.95,-257
Schmeichel,GK,12,7.188496,Denmark,ok,4120000.0,30000.0,"[2, 6, None, None, None]",0,0,6.92,194
Mateusz Wieteska,DEF,12,6.602256,Poland,ok,480000.0,-10000.0,"[None, None, None, None, None]",0,0,6.96,-257
Mamadou Loum,MID,12,6.56982,Senegal,ok,650000.0,-10000.0,"[None, None, None, None, None]",0,0,6.78,-155
Michael Estrada,ATT,12,7.041729999999999,Ecuador,ok,1620000.0,90000.0,"[6, 6, None, None, None]",0,0,6.83,155
Milad Mohammadi,DEF,12,6.828634,Iran,ok,560000.0,0.0,"[2, -2, None, None, None]",0,0,6.83,-1
Moumi Ngamaleu,ATT,12,6.435403999999999,Cameroon,ok,760000.0,-20000.0,"[None, 0, None, None, None]",0.3,0.1,6.87,-574
Nicola Zalewski,MID,12,6.384078000000001,Poland,ok,1300000.0,-50000.0,"[None, 2, None, None, None]",0,0,6.73,-257
Pape Abou Cissé,DEF,12,6.77331,Senegal,ok,1030000.0,20000.0,"[2, 6, None, None, None]",0,0,6.99,-155
Pape Gueye,MID,12,6.60858,Senegal,ok,1430000.0,-30000.0,"[None, 2, None, None, None]",0,0,6.82,-155
Pepe,DEF,12,7.369248,Portugal,ok,2140000.0,130000.0,"[6, 'doubt', None, None, None]",0,0,6.96,294
Robert Skov,ATT,12,7.230047999999999,Denmark,ok,660000.0,-10000.0,"[None, None, None, None, None]",0,0,6.96,194
Stefan Mitrović,DEF,12,6.64774,Serbia,ok,1000000.0,-30000.0,"[2, None, None, None, None]",0,0,6.7,-39
Takumi Minamino,ATT,12,7.104,Japan,ok,1690000.0,-60000.0,"[2, 2, None, None, None]",0.5,0,7.0,-264
Tariq Lamptey,DEF,12,6.354466,Ghana,ok,630000.0,0.0,"[-2, 2, None, None, None]",0,0,6.73,-279
Ui-jo Hwang,ATT,12,6.25898,South Korea,ok,920000.0,-10000.0,"[None, 6, None, None, None]",0,0,6.65,-294
Uriel Antuna,MID,12,7.1848,Mexico,ok,960000.0,0.0,"[2, 2, None, None, None]",0,0,7.0,132
Vincent Aboubakar,ATT,12,6.90456,Cameroon,ok,1390000.0,40000.0,"[13, 0, None, None, None]",0.7,0,7.1,-574
Vincent Janssen,ATT,12,7.723845999999999,Netherlands,ok,860000.0,-10000.0,"[None, 2, None, None, None]",0,0,7.09,447
Wahbi Khazri,ATT,12,7.139328,Tunisia,ok,800000.0,-20000.0,"[2, None, None, None, None]",0.7,0.1,6.88,-352
Weverton,GK,12,7.8593399999999995,Brazil,ok,540000.0,-10000.0,"[None, None, None, None, None]",0,0,7.05,574
Baba Rahman,DEF,11,6.316698000000001,Ghana,ok,550000.0,0.0,"[2, 2, None, None, None]",0,0,6.69,-279
Agustín Canobbio,ATT,11,7.073860000000001,Uruguay,ok,580000.0,-20000.0,"[None, None, None, None, None]",0,0,6.7,279
Antonee Robinson,DEF,11,6.921384,US,ok,1350000.0,30000.0,"[2, 2, None, None, None]",0,0,6.92,1
Alfred Gomis,GK,11,6.26943,Senegal,ok,580000.0,-10000.0,"[None, None, None, None, None]",0,0,6.47,-155
Alidu Seidu,DEF,11,6.345024,Ghana,ok,520000.0,0.0,"[None, 2, None, None, None]",0,0,6.72,-279
Aréola,GK,11,7.300128000000001,France,doubt,530000.0,-10000.0,"[None, None, None, None, None]",0,0,6.82,352
Ayrton Preciado,ATT,11,6.186,Ecuador,ok,660000.0,-10000.0,"[None, None, None, None, None]",0,0,6.0,155
Bryan Ruiz,MID,11,5.7972,Costa Rica,ok,600000.0,-20000.0,"[None, -2, None, None, None]",0,0,6.0,-169
Carter-Vickers,DEF,11,7.171434,US,ok,700000.0,-20000.0,"[None, None, None, None, None]",0,0,7.17,1
Choupo-Moting,ATT,11,6.532776,Cameroon,ok,3140000.0,10000.0,"[9, 2, None, None, None]",0.3,0,7.08,-574
Chris Mepham,DEF,11,6.486896,Wales,ok,760000.0,0.0,"[2, 2, None, None, None]",0,0,6.76,-202
Eray Cömert,DEF,11,6.812728,Switzerland,ok,1100000.0,-30000.0,"[None, 0, None, None, None]",0,0,6.76,39
Félix Torres,DEF,11,7.155139999999999,Ecuador,ok,1130000.0,50000.0,"[2, 2, None, None, None]",0,0,6.94,155
Franco Armani,GK,11,7.412370000000001,Argentina,ok,540000.0,-10000.0,"[None, None, None, None, None]",0,0,7.05,257
Ochoa,GK,11,7.08216,Mexico,ok,3380000.0,10000.0,"[2, 10, None, None, None]",0,0,6.9,132
Varela,DEF,11,7.105534000000001,Uruguay,ok,1180000.0,0.0,"[2, 2, None, None, None]",0,0,6.73,279
Ivica Ivusic,GK,11,6.905854,Croatia,ok,610000.0,-10000.0,"[None, None, None, None, None]",0,0,6.91,-3
El Yamiq,DEF,11,7.289456,Morocco,ok,570000.0,0.0,"[2, None, None, None, None]",0,0,7.12,119
Jin-Su Kim,DEF,11,6.663696000000001,South Korea,ok,770000.0,50000.0,"[6, 2, None, None, None]",0,0,7.08,-294
Johan Vásquez,DEF,11,6.917936,Mexico,ok,450000.0,-10000.0,"[None, None, None, None, None]",0,0,6.74,132
Jonathan Osorio,MID,11,6.823638,Canada,ok,950000.0,-10000.0,"[2, 2, None, None, None]",0,0,6.99,-119
Josip Stanisic,DEF,11,6.855884,Croatia,ok,500000.0,-10000.0,"[None, None, None, None, None]",0,0,6.86,-3
Kaoru Mitoma,ATT,11,6.7819519999999995,Japan,ok,940000.0,40000.0,"[6, 6, None, None, None]",0,0.1,7.06,-264
Kieffer Moore,ATT,11,6.563664,Wales,ok,940000.0,-10000.0,"[2, 6, None, None, None]",0,0,6.84,-202
Ko Itakura,DEF,11,6.715648,Japan,ok,810000.0,10000.0,"[2, 2, None, None, None]",0,0,7.09,-264
Skorupski,GK,11,6.668658000000001,Poland,ok,560000.0,-10000.0,"[None, None, None, None, None]",0,0,7.03,-257
Majid Hosseini,DEF,11,6.958608,Iran,ok,500000.0,10000.0,"[2, -2, None, None, None]",0,0,6.96,-1
Dmitrović,GK,11,7.1537619999999995,Serbia,ok,1240000.0,-30000.0,"[None, None, None, None, None]",0,0,7.21,-39
Vecino,MID,11,7.126650000000001,Uruguay,ok,2130000.0,70000.0,"[2, 2, None, None, None]",0,0,6.75,279
Matt Turner,GK,11,6.871374,US,ok,1890000.0,70000.0,"[6, 6, None, None, None]",0,0,6.87,1
Degenek,DEF,11,6.545772,Australia,ok,420000.0,10000.0,"[2, 0, None, None, None]",0,0,6.81,-194
Montassar Talbi,DEF,11,6.358464,Tunisia,ok,930000.0,30000.0,"[2, 6, None, None, None]",0,0,6.84,-352
N'Koulou,DEF,11,6.169843999999999,Cameroon,ok,680000.0,20000.0,"[6, 2, None, None, None]",0,0,6.97,-574
Naïm Sliti,ATT,11,6.5072,Tunisia,ok,670000.0,0.0,"[6, 2, None, None, None]",0,0,7.0,-352
Gudelj,MID,11,6.8263359999999995,Serbia,ok,2280000.0,-60000.0,"[None, -2, None, None, None]",0,0,6.88,-39
Nicolas Jackson,ATT,11,6.511679999999999,Senegal,ok,1080000.0,-30000.0,"[None, 2, None, None, None]",0,0,6.72,-155
Olivier Mbaizo,DEF,11,6.063619999999999,Cameroon,ok,470000.0,-10000.0,"[None, None, None, None, None]",0,0,6.85,-574
Orbelín Pineda,MID,11,7.1950639999999995,Mexico,ok,460000.0,-10000.0,"[None, None, None, None, None]",0.1,0,6.91,132
Richie Laryea,DEF,11,6.579588,Canada,ok,690000.0,10000.0,"[2, 6, None, None, None]",0,0,6.74,-119
Szymon Żurkowski,MID,11,6.49791,Poland,ok,570000.0,-10000.0,"[None, None, None, None, None]",0,0,6.85,-257
Salman Al-Faraj,MID,11,7.934839999999999,Saudi Arabia,injured,420000.0,-10000.0,"['injured', 6, None, None, None]",0.7,0.1,7.35,-132
Sergio Rochet,GK,11,7.675666,Uruguay,ok,2330000.0,40000.0,"[2, 2, None, None, None]",0,0,7.27,279
Babic,DEF,11,6.84618,Serbia,ok,510000.0,-10000.0,"[0, None, None, None, None]",0,0,6.9,-39
Mandanda,GK,11,7.4285760000000005,France,ok,590000.0,-10000.0,"[None, None, None, None, None]",0,0,6.94,352
Steven Vitória,DEF,11,6.774828,Canada,ok,670000.0,0.0,"[2, 6, None, None, None]",0,0,6.94,-119
Timothy Weah,ATT,11,6.861372,US,ok,2540000.0,140000.0,"[2, 9, None, None, None]",0,0,6.86,1
Uroš Račić,MID,11,6.687428,Serbia,ok,560000.0,-10000.0,"[None, None, None, None, None]",0,0,6.74,-39
William Pacho,DEF,11,7.1139,Ecuador,ok,440000.0,-10000.0,"[None, None, None, None, None]",0,0,6.9,155
Woo-yeong Jeong,MID,11,6.296628000000001,South Korea,ok,570000.0,-10000.0,"[-2, None, None, None, None]",0,0,6.69,-294
Xavier Arreaga,DEF,11,7.0623499999999995,Ecuador,ok,410000.0,-10000.0,"[None, None, None, None, None]",0,0,6.85,155
Young-Gwon Kim,DEF,11,6.597812,South Korea,ok,800000.0,20000.0,"[-2, 6, None, None, None]",0,0,7.01,-294
Youssouf Sabaly,DEF,11,6.686100000000001,Senegal,ok,2070000.0,30000.0,"[2, 2, None, None, None]",0,0,6.9,-155
Youssoufa Moukoko,ATT,11,7.050516000000001,Germany,ok,1210000.0,-60000.0,"[None, 0, None, None, None]",0,0,6.82,169
Alexander Domínguez,GK,10,7.000489999999999,Ecuador,ok,630000.0,-10000.0,"[None, None, None, None, None]",0,0,6.79,155
Sabiri,MID,10,7.115410000000001,Morocco,ok,660000.0,140000.0,"[10, 2, None, None, None]",0,0,6.95,119
Aaron Mooy,MID,10,6.728400000000001,Australia,ok,1210000.0,100000.0,"[6, 6, None, None, None]",0,0,7.0,-194
Akram Afif,ATT,10,5.554659999999999,Qatar,ok,530000.0,-10000.0,"[6, -2, None, None, None]",0,0.1,6.0,-447
Ali Gholizadeh,ATT,10,6.818636000000001,Iran,ok,570000.0,20000.0,"[6, 2, None, None, None]",0,0,6.82,-1
Allen,MID,10,6.592452,Wales,ok,560000.0,0.0,"[2, 'doubt', None, None, None]",0,0,6.87,-202
Guardado,MID,10,7.082159999999999,Mexico,injured,1430000.0,-80000.0,"[2, None, None, None, None]",0,0.1,6.8,132
Angelo Preciado,DEF,10,6.9489399999999995,Ecuador,ok,1340000.0,90000.0,"[6, 2, None, None, None]",0,0,6.74,155
Antoine Semenyo,ATT,10,6.581074,Ghana,ok,400000.0,-10000.0,"[None, 0, None, None, None]",0,0,6.97,-279
Ao Tanaka,MID,10,6.668288,Japan,ok,550000.0,-20000.0,"[None, 2, None, None, None]",0,0,7.04,-264
Ayase Ueda,ATT,10,6.611456,Japan,ok,370000.0,-10000.0,"[-2, None, None, None, None]",0,0,6.98,-264
Behich,DEF,10,6.353532,Australia,ok,550000.0,10000.0,"[2, 2, None, None, None]",0,0,6.61,-194
Azzedine Ounahi,MID,10,6.941364000000001,Morocco,ok,920000.0,130000.0,"[2, 2, None, None, None]",0,0,6.78,119
Christopher Wooh,DEF,10,6.293772000000001,Cameroon,ok,410000.0,-10000.0,"[None, None, None, None, None]",0,0,7.11,-574
Carlos Gruezo,MID,10,6.794289999999999,Ecuador,ok,420000.0,-10000.0,"[None, None, None, None, None]",0,0,6.59,155
Celso Borges,MID,10,6.57016,Costa Rica,ok,840000.0,0.0,"[2, -2, None, None, None]",0.7,0.1,6.0,-169
Chang-Hoon Kwon,ATT,10,6.371924,South Korea,ok,410000.0,-10000.0,"[2, None, None, None, None]",0,0,6.77,-294
Christian Bassogog,ATT,10,6.081324,Cameroon,ok,400000.0,-10000.0,"[2, None, None, None, None]",0,0,6.87,-574
Damian Szymanski,MID,10,6.6402,Poland,ok,390000.0,-10000.0,"[None, None, None, None, None]",0,0,7.0,-257
Daizen Maeda,ATT,10,6.4693760000000005,Japan,ok,550000.0,-30000.0,"[None, 2, None, None, None]",0,0,6.83,-264
Elisha Owusu,MID,10,6.345024,Ghana,ok,360000.0,0.0,"[None, None, None, None, None]",0,0,6.72,-279
Exequiel Palacios,MID,10,7.223118000000001,Argentina,ok,990000.0,10000.0,"[2, None, None, None, None]",0,0,6.87,257
Ez Abde,ATT,10,6.992554,Morocco,ok,1710000.0,-50000.0,"[None, 6, None, None, None]",0,0,6.83,119
Famara Diedhiou,ATT,10,6.74424,Senegal,ok,710000.0,70000.0,"[9, None, None, None, None]",0,0,6.96,-155
Filip Djuricic,MID,10,6.588208,Serbia,ok,400000.0,-10000.0,"[0, None, None, None, None]",0,0,6.64,-39
Frederik Ronnow,GK,10,7.209272,Denmark,ok,410000.0,-10000.0,"[None, None, None, None, None]",0,0,6.94,194
Haji Wright,ATT,10,7.131425999999999,US,ok,610000.0,10000.0,"[2, 2, None, None, None]",0,0,7.13,1
Iké Ugbo,ATT,10,6.481967999999999,Canada,ok,410000.0,-10000.0,"[None, None, None, None, None]",0,0,6.64,-119
Iliman Ndiaye,MID,10,6.7829999999999995,Senegal,ok,540000.0,20000.0,"[2, None, None, None, None]",0,0,7.0,-155
Nsame,ATT,10,6.205252,Cameroon,ok,450000.0,-10000.0,"[None, None, None, None, None]",0,0,7.01,-574
Johan Venegas,ATT,10,5.7972,Costa Rica,ok,410000.0,-10000.0,"[None, None, None, None, None]",0,0,6.0,-169
Junior Hoilett,ATT,10,6.696732,Canada,ok,480000.0,-10000.0,"[2, 2, None, None, None]",0,0,6.86,-119
Grosicki,ATT,10,6.716088,Poland,ok,380000.0,-10000.0,"[None, None, None, None, None]",0,0,7.08,-257
Kanal Sowah,ATT,10,6.3355820000000005,Ghana,ok,500000.0,-10000.0,"[None, None, None, None, None]",0,0,6.71,-279
Karim Ansarifard,ATT,10,5.9988,Iran,ok,420000.0,0.0,"[2, None, None, None, None]",0,0,6.0,-1
Lucas Cavallini,ATT,10,6.667446,Canada,ok,410000.0,-10000.0,"[2, None, None, None, None]",0,0,6.83,-119
Mark-Anthony Kaye,MID,10,6.638159999999999,Canada,ok,380000.0,-10000.0,"[None, None, None, None, None]",0,0,6.80,-119
Cáceres,DEF,10,6.947164000000001,Uruguay,ok,1330000.0,10000.0,"[None, 2, None, None, None]",0,0,6.58,279
Martin Hongla,MID,10,5.921988000000001,Cameroon,ok,600000.0,20000.0,"[-2, 2, None, None, None]",0,0,6.69,-574
Ryan,GK,10,6.58422,Australia,ok,1540000.0,40000.0,"[6, 2, None, None, None]",0,0,6.85,-194
Milan Borjan,GK,10,6.628398,Canada,ok,880000.0,10000.0,"[6, 2, None, None, None]",0,0,6.79,-119
Radonjić,ATT,10,6.617973999999999,Serbia,ok,500000.0,-10000.0,"[0, -2, None, None, None]",0,0,6.67,-39
Olivier Ntcham,MID,10,6.063619999999999,Cameroon,ok,370000.0,-10000.0,"[None, None, None, None, None]",0,0,6.85,-574
Osman Bukari,ATT,10,6.278930000000001,Ghana,ok,820000.0,20000.0,"[None, 9, None, None, None]",0,0,6.65,-279
Pape Matar Sarr,MID,10,6.54075,Senegal,ok,520000.0,0.0,"[2, None, None, None, None]",0,0,6.75,-155
Pathé Ciss,MID,10,6.598889999999999,Senegal,ok,800000.0,0.0,"[2, None, None, None, None]",0,0,6.81,-155
Philipp Köhn,GK,10,6.9941320000000005,Switzerland,ok,450000.0,-10000.0,"[None, None, None, None, None]",0,0,6.94,39
Remko Pasveer,GK,10,7.429708,Netherlands,ok,1000000.0,-30000.0,"[None, None, None, None, None]",0,0,6.82,447
Romario Ibarra,ATT,10,6.9489399999999995,Ecuador,ok,870000.0,-10000.0,"[0, 6, None, None, None]",0,0,6.74,155
Samuel Piette,MID,10,6.608873999999999,Canada,ok,360000.0,-10000.0,"[None, None, None, None, None]",0,0,6.77,-119
Sorba Thomas,ATT,10,6.62124,Wales,ok,390000.0,-10000.0,"[None, 0, None, None, None]",0,0,6.9,-202
Tom Lockyer,DEF,10,6.76518,Wales,ok,470000.0,-10000.0,"[None, None, None, None, None]",0,0,7.05,-202
Vanja Milinković,GK,10,6.69735,Serbia,ok,1330000.0,80000.0,"[2, 10, None, None, None]",0,0,6.75,-39
Vahid Amiri,ATT,10,5.9988,Iran,ok,360000.0,-10000.0,"[None, None, None, None, None]",0,0,6.0,-1
Yuto Nagatomo,DEF,10,6.289408,Japan,ok,680000.0,0.0,"[2, 2, None, None, None]",0,0,6.64,-264
Zakaria Aboukhlal,ATT,10,6.849222000000001,Morocco,ok,570000.0,90000.0,"[9, 'doubt', None, None, None]",0,0,6.69,119
Abdulelah Al-Amri,DEF,9,6.873616,Saudi Arabia,ok,330000.0,20000.0,"[6, 0, None, None, None]",0,0,7.06,-132
Ahmad Nourollahi,MID,9,6.668666,Iran,doubt,330000.0,0.0,"[2, -2, None, None, None]",0,0,6.67,-1
Abdulaziz Hatem,MID,9,5.4636,Qatar,ok,310000.0,0.0,"[2, -2, None, None, None]",0,0,6.00,-447
Achraf Dari,DEF,9,7.094934,Morocco,ok,380000.0,-10000.0,"[None, None, None, None, None]",0,0,6.93,119
Ajdin Hrustic,MID,9,6.5746080000000005,Australia,ok,350000.0,0.0,"[2, None, None, None, None]",0,0.1,6.74,-194
Alan Franco,MID,9,6.8561499999999995,Ecuador,ok,330000.0,0.0,"[None, 0, None, None, None]",0,0,6.65,155
Alfredo Talavera,GK,9,7.154007999999999,Mexico,ok,370000.0,-10000.0,"[None, None, None, None, None]",0,0,6.97,132
Ali Abdi,DEF,9,6.562976,Tunisia,ok,600000.0,0.0,"[2, 2, None, None, None]",0,0,7.06,-352
Almoez Ali,ATT,9,5.4636,Qatar,ok,390000.0,-10000.0,"[2, -2, None, None, None]",0,0,6.0,-447
Amir Abedzadeh,GK,9,6.778644000000001,Iran,ok,410000.0,-10000.0,"[None, None, None, None, None]",0,0,6.78,-1
Andries Noppert,GK,9,7.821891999999999,Netherlands,ok,2480000.0,320000.0,"[6, 10, None, None, None]",0,0,7.18,447
Anis Slimane,MID,9,6.302688,Tunisia,ok,440000.0,-10000.0,"[None, 2, None, None, None]",0,0,6.78,-352
Atiba Hutchinson,MID,9,6.599112,Canada,ok,670000.0,0.0,"[2, 6, None, None, None]",0,0,6.76,-119
Boualem Khoukhi,DEF,9,5.4636,Qatar,ok,300000.0,-10000.0,"[-2, -2, None, None, None]",0,0,6.0,-447
Bryan Oviedo,DEF,9,6.618469999999999,Costa Rica,ok,460000.0,0.0,"[2, -2, None, None, None]",0,0,6.85,-169
Cammy Devlin,MID,9,6.593832000000001,Australia,ok,320000.0,-10000.0,"[None, None, None, None, None]",0,0,6.86,-194
Collins Fai,DEF,9,6.169843999999999,Cameroon,ok,470000.0,0.0,"[2, 2, None, None, None]",0,0,6.97,-574
Daniel Chacón,MID,9,5.7972,Costa Rica,ok,270000.0,0.0,"[0, None, None, None, None]",0,0,6.0,-169
Daniel Schmidt,GK,9,6.658816000000001,Japan,ok,370000.0,-10000.0,"[None, None, None, None, None]",0,0,7.03,-264
Danny Ward,GK,9,6.554068,Wales,ok,410000.0,0.0,"[-2, None, None, None, None]",0,0,6.83,-202
Dayne St. Clair,GK,9,6.794352,Canada,ok,310000.0,-10000.0,"[None, None, None, None, None]",0,0,6.96,-119
Derek Cornelius,DEF,9,5.8572,Canada,ok,290000.0,-10000.0,"[None, None, None, None, None]",0,0,6.00,-119
Dylan Levitt,MID,9,6.76518,Wales,ok,310000.0,-10000.0,"[None, None, None, None, None]",0,0,7.05,-202
Edimilson Fernandes,MID,9,6.9941320000000005,Switzerland,ok,380000.0,-10000.0,"[-2, None, None, None, None]",0,0,6.94,39
Ehsan Haji Safi,DEF,9,5.9988,Iran,ok,460000.0,20000.0,"[2, -2, None, None, None]",0,0,6.0,-1
Enzo Ebosse,DEF,9,5.921988000000001,Cameroon,ok,350000.0,-10000.0,"[None, None, None, None, None]",0,0,6.69,-574
Ballo-Touré,DEF,9,6.5892,Senegal,ok,560000.0,-10000.0,"['doubt', None, None, None, None]",0,0,6.8,-155
Frei,MID,9,7.064678,Switzerland,ok,450000.0,10000.0,"[0, 2, None, None, None]",0,0,7.01,39
Fabian Rieder,MID,9,7.367018,Switzerland,ok,400000.0,10000.0,"[2, 0, None, None, None]",0,0,7.31,39
Ferjani Sassi,MID,9,5.5776,Tunisia,ok,330000.0,0.0,"[2, 0, None, None, None]",0,0,6.0,-352
Gaël Ondoua,MID,9,5.939692,Cameroon,ok,300000.0,10000.0,"[2, 2, None, None, None]",0,0,6.71,-574
Gaku Shibasaki,MID,9,6.507264,Japan,ok,430000.0,-10000.0,"[None, None, None, None, None]",0,0,6.87,-264
Gerson Torres,MID,9,5.7972,Costa Rica,ok,390000.0,0.0,"[2, None, None, None, None]",0,0,6.00,-169
Ghailene Chaalali,MID,9,6.7117119999999995,Tunisia,ok,330000.0,0.0,"[None, None, None, None, None]",0,0,7.22,-352
Gideon Mensah,DEF,9,6.3355820000000005,Ghana,ok,410000.0,0.0,"[6, None, None, None, None]",0,0,6.71,-279
Hattan Bahebri,ATT,9,6.951504,Saudi Arabia,ok,350000.0,-10000.0,"[0, None, None, None, None]",0,0,7.14,-132
Hong Chul,DEF,9,6.390748,South Korea,ok,360000.0,-10000.0,"[None, None, None, None, None]",0,0,6.79,-294
In-beom Hwang,MID,9,6.550752,South Korea,ok,540000.0,20000.0,"[2, 2, None, None, None]",0,0,6.96,-294
Ismaël Koné,MID,9,6.647921999999999,Canada,ok,330000.0,0.0,"[2, 2, None, None, None]",0,0,6.81,-119
Ismail Jakobs,DEF,9,6.55044,Senegal,ok,640000.0,40000.0,"[2, 2, None, None, None]",0,0,6.76,-155
Ivo Grbic,GK,9,6.69598,Croatia,ok,340000.0,0.0,"[None, None, None, None, None]",0,0,6.7,-3
José Luis Rodríguez,DEF,9,6.3348,Uruguay,ok,390000.0,-10000.0,"[None, None, None, None, None]",0,0,6.00,279
Jonathan Williams,MID,9,6.640432,Wales,ok,330000.0,-10000.0,"[None, None, None, None, None]",0,0,6.92,-202
Jhegson Méndez,MID,9,6.91801,Ecuador,sanctioned,1120000.0,0.0,"[2, 10, None, None, None]",0,0,6.71,155
Joe Morrell,MID,9,6.544472000000001,Wales,ok,330000.0,-10000.0,"[None, 0, None, None, None]",0,0,6.82,-202
Joel Waterman,DEF,9,6.657684,Canada,ok,420000.0,-10000.0,"[None, None, None, None, None]",0,0,6.82,-119
Jun-ho Son,MID,9,7.190768,South Korea,ok,400000.0,0.0,"[None, 2, None, None, None]",0,0,7.64,-294
Karim Boudiaf,MID,9,5.4636,Qatar,ok,340000.0,0.0,"[2, -2, None, None, None]",0,0,6.0,-447
Keanu Baccus,MID,9,6.641892,Australia,ok,330000.0,0.0,"[0, 0, None, None, None]",0,0,6.91,-194
Keysher Fuller,DEF,9,5.7972,Costa Rica,ok,450000.0,30000.0,"[11, -2, None, None, None]",0,0,6.0,-169
Luca de la Torre,MID,9,6.791358,US,ok,320000.0,-10000.0,"[None, None, None, None, None]",0,0,6.79,1
Lawrence Ati Zigi,GK,9,6.65661,Ghana,ok,680000.0,40000.0,"[6, 2, None, None, None]",0,0,7.05,-279
Michel Aebischer,MID,9,6.681714,Switzerland,ok,340000.0,-10000.0,"[0, None, None, None, None]",0,0,6.63,39
Michal Skoras,ATT,9,6.697115999999999,Poland,ok,290000.0,-10000.0,"[None, None, None, None, None]",0,0,7.06,-257
Miki Yamane,DEF,9,6.639872,Japan,ok,400000.0,0.0,"[2, None, None, None, None]",0,0,7.01,-264
Mohamed Dräger,DEF,9,6.330576,Tunisia,ok,530000.0,-10000.0,"[-2, 2, None, None, None]",0,0,6.81,-352
Mohammed Al-Burayk,DEF,9,6.708104,Saudi Arabia,ok,350000.0,10000.0,"[6, 0, None, None, None]",0,0,6.89,-132
Moon-hwan Kim,DEF,9,6.513104,South Korea,ok,700000.0,40000.0,"[2, 6, None, None, None]",0,0,6.92,-294
Moustapha Name,MID,9,6.93804,Senegal,ok,320000.0,0.0,"[None, None, None, None, None]",0,0,7.16,-155
Munir,GK,9,7.084696,Morocco,ok,370000.0,60000.0,"[6, None, None, None, None]",0,0,6.92,119
Nathaniel Atkinson,DEF,9,6.3823680000000005,Australia,doubt,410000.0,-10000.0,"['doubt', 2, None, None, None]",0,0,6.64,-194
Nampalys Mendy,MID,9,6.45354,Senegal,ok,1330000.0,100000.0,"[6, 2, None, None, None]",0,0,6.66,-155
Oliver Christensen,GK,9,7.074227999999999,Denmark,ok,330000.0,-10000.0,"[None, None, None, None, None]",0,0,6.81,194
Pierre Kunde,MID,9,6.010508,Cameroon,ok,370000.0,0.0,"[2, None, None, None, None]",0,0,6.79,-574
Riley McGree,MID,9,6.58422,Australia,ok,440000.0,40000.0,"[6, 2, None, None, None]",0,0,6.85,-194
